prefecture,prefecture_slug,city,name,official_url,futsuu_nirin,oogata_nirin,source_url,verified_at,status,verify_method
北海道,hokkaido,沙流郡日高町,富川自動車学校,https://www.tomikawa-ds.com/,1,0,https://www.hadsa.or.jp/,2026-07-29,open,machine
北海道,hokkaido,浦河郡浦河町,浦河自動車学校,https://uds142.wixsite.com/uds1,1,0,https://www.hadsa.or.jp/,2026-07-29,open,machine
北海道,hokkaido,日高郡新ひだか町,静内総合自動車学校,https://r.goope.jp/sr-01-0161010110/,1,0,https://www.hadsa.or.jp/,2026-07-29,open,machine
北海道,hokkaido,釧路市,愛国自動車学校,https://www.aikoku-ds.com/,1,1,https://www.hadsa.or.jp/,2026-07-29,open,machine
北海道,hokkaido,釧路市,釧路星ヶ浦自動車学校,https://www.hoshiji-ds.com/,1,1,https://www.hadsa.or.jp/,2026-07-29,open,machine
北海道,hokkaido,釧路市,釧路自動車学校,https://www.kds946.com/,1,1,https://www.hadsa.or.jp/,2026-07-29,open,machine
北海道,hokkaido,根室市,根室相互自動車学校,https://www.nemuro-ds.com/index.html,1,0,https://www.hadsa.or.jp/,2026-07-29,open,machine
北海道,hokkaido,標津郡中標津町,中標津町自動車学校,https://www.naka-ds.com/,1,0,https://www.hadsa.or.jp/,2026-07-29,open,machine
北海道,hokkaido,帯広市,帯広自動車学校,https://obiji.jp/,1,1,https://www.hadsa.or.jp/,2026-07-29,open,machine
北海道,hokkaido,帯広市,帯広第一自動車学校,https://www.dai1-menkyo.com/,1,1,https://www.hadsa.or.jp/,2026-07-29,open,machine
北海道,hokkaido,上川郡新得町,新得モータースクール,https://city.hokkai.or.jp/~sms/,1,0,https://www.hadsa.or.jp/,2026-07-29,open,machine
北海道,hokkaido,河西郡芽室町,芽室自動車学校,https://memuro-ds.p-kit.com/,1,1,https://www.hadsa.or.jp/,2026-07-29,open,machine
北海道,hokkaido,中川郡幕別町,幕別自動車学校,https://www.makuji.com/,1,0,https://www.hadsa.or.jp/,2026-07-29,open,machine
