prefecture_slug,name,address
tottori,イナバ自動車学校,鳥取市里仁97-1
tottori,山陰中央自動車学校,米子市両三柳3027-5
tottori,日本海自動車学校,鳥取市湖山町東4丁目55番地
tottori,米子自動車学校,米子市旗ヶ崎2丁目15番1号
tottori,米子西部自動車学校,米子市二本木250-1
tottori,鳥取県中央自動車学校,倉吉市福庭町1丁目97
tottori,鳥取県倉吉自動車学校,東伯郡北栄町西園866
tottori,鳥取県自動車学校,倉吉市西倉吉町137番地
