prefecture_slug,name,address
aomori,下北自動車学校,むつ市南町2-4
aomori,三八五オートスクール三戸,三戸郡三戸町大字目時字上ヱ平53
aomori,三沢中央自動車学校,三沢市花園町3-4-37
aomori,三沢自動車学校,三沢市南町2-31-160
aomori,三八五オートスクール八戸,八戸市長苗代字中坪107-2
aomori,三ツ矢自動車学校,弘前市石渡1-23-1
aomori,青森中央自動車学校,青森市原別2-1-8
kanagawa,相模中央自動車学校,相模原市中央区東淵野辺1-7-1
kanagawa,日吉自動車学校,横浜市港北区日吉6-13-3
kanagawa,向ヶ丘自動車学校,川崎市宮前区菅生4-6-1
