prefecture_slug,name,address
ishikawa,こまつ自動車学校,小松市平面町イ74
ishikawa,ドライビングスクールエクシール城東,金沢市松寺町申100
ishikawa,七尾自動車学校,七尾市古府町南谷21
ishikawa,加賀自動車学校,加賀市津波倉町ロ53
ishikawa,北鉄自動車学校,野々市市蓮花寺町230番地
ishikawa,北陸中部自動車学校,白山市上安田町239番地
ishikawa,千里浜なぎさドライビングスクール,羽咋市千里浜町ソ3番地
ishikawa,大徳自動車学校,金沢市松村5丁目96
ishikawa,太陽自動車学校,かほく市七窪ヲ3番地
ishikawa,東部自動車学校,金沢市横枕町ロ8番地
ishikawa,石川県加南自動車学校,小松市今江町ち94番地1
ishikawa,能登自動車学校,鳳珠郡能登町字布浦タ字74番地
ishikawa,輪島綜合自動車学校,輪島市河井町9番90
