prefecture_slug,name,address
nara,奈良自動車学校,奈良市西大寺竜王町2丁目2番1号
nara,桜井自動車教習所,桜井市吉備295-1
nara,法隆寺自動車教習所,生駒郡安堵町西安堵474番地
nara,葛城自動車学校,香芝市瓦口2226
