prefecture_slug,name,address
oita,三重自動車学校,豊後大野市三重町内田1280
oita,中津自動車学校,中津市大新田368-2
oita,亀の井自動車学校別府,別府市上人本町4-10
oita,亀の井自動車学校鶴崎,大分市大字鶴瀬454
oita,佐伯自動車学校,佐伯市新女島6785
oita,大分東自動車学校,大分市大字皆春531-1
oita,大分県自動車学校,大分市賀来北1丁目11-6
oita,大分自動二輪車教習所,大分市大字松岡1950番地
oita,大分自動車学校,大分市大字津守564-4
oita,宇佐自動車学校,宇佐市大字長洲2400番地
oita,日田自動車学校,日田市桃山町2441番地
oita,杵築自動車学校,杵築市大字日野2893番地
oita,豊の里自動車学校,豊後高田市新地1675番地1
